"player_api_id","player_name","overall_rating","gk_attributes_sum","match_count","league_count"
"9239",293722,"Simon Tibbling",73,63,47,1
"9240",294003,"Luciano Dario Vietto",79,56,29,1
"9241",294252,"Birger Verstraete",65,61,16,1
"9242",294254,"Bjorn Engels",75,50,17,1
"9243",294256,"Levent Guelen",69,61,50,1
"9244",294407,"Ilija Ivic",54,51,5,1
"9245",294490,"Mariusz Stepinski",67,44,41,1
"9246",294545,"Osman Sow",66,52,22,1
"9247",294859,"Alassane Plea",75,69,44,1
"9248",294862,"Joseph Chalmers",54,51,11,1
"9249",294863,"Marcus Fraser",59,44,46,1
"9250",295060,"Daniel Potts",63,49,1,1
"9251",295068,"Thomas Reilly",58,42,17,1
"9252",295069,"Conor Townsend",65,52,16,1
"9253",295087,"Mitchell Paulissen",67,58,16,1
"9254",295198,"Eneko Satrustegui",65,42,10,1
"9255",295200,"Manuel Onwu",64,119,1,1
"9256",295212,"Dani Sotres",65,325,1,1
"9257",295217,"Goncalo Reyes",60,46,2,1
"9258",297556,"Ahmed Hegazy",66,51,1,1
"9259",297579,"Diego Rolan",77,49,68,1
"9260",298157,"Pablo Iniguez",71,54,3,1
"9261",298163,"Simon Falette",68,55,1,1
"9262",298243,"Tommaso Arrigoni",58,52,6,1
"9263",298327,"Igor Lichnovsky",68,61,2,1
"9264",298447,"Jamie Walker",68,60,57,1
"9265",298448,"Davy Klaassen",79,57,84,1
"9266",298449,"Lesley de Sa",68,59,22,1
"9267",298665,"Chuks Aneke",68,46,27,1
"9268",298822,"Jeremy Labor",61,46,3,1
"9269",298823,"Mitchell Weiser",74,60,37,1
"9270",298915,"Maximilian Arnold",77,51,71,1
"9271",298923,"Alexandru Maxim",77,50,50,1
"9272",298933,"Robin Propper",66,53,28,1
"9273",298940,"Josip Radosevic",66,50,5,1
"9274",298941,"Antonio Milic",68,48,28,1
"9275",299021,"Sebastian Steblecki",63,55,40,2
"9276",299024,"Leandro Kappel",63,48,2,1
"9277",299052,"Edson Rivera",66,62,1,1
"9278",299215,"Jesse Lingard",76,54,20,1
"9279",299358,"Mame Baba Thiam",71,56,23,1
"9280",299370,"Vincent Laurini",71,58,38,1
"9281",299374,"Antonio Di Gaudio",73,33,16,1
"9282",299380,"Dan Twardzik",59,293,30,1
"9283",299393,"Salvatore Andrea Molina",68,52,2,1
"9284",299411,"Mario Sampirisi",70,40,33,2
"9285",299510,"Dylan Ragolle",56,41,1,1
"9286",299514,"Ricardo van Rhijn",75,54,102,1
"9287",299572,"Terence Kongolo",76,57,77,1
"9288",299618,"Evan Melo",58,45,1,1
"9289",299653,"Alvaro Ampuero",66,47,4,1
"9290",299799,"Bryan Cristante",72,57,4,2
"9291",299879,"Alberto Brignoli",68,334,1,1
"9292",299886,"Kevin Lasagna",71,65,8,1
"9293",299981,"Pablo Mari Villar",69,52,1,1
"9294",299984,"Javier Manquillo",72,60,46,3
"9295",300045,"Yaya Banana",71,41,43,2
"9296",300236,"Emanuele Suagher",70,56,8,1
"9297",300401,"Wannes van Tricht",64,41,7,1
"9298",300527,"Fraser Mullen",55,43,10,1
"9299",300532,"Sergio Rico",77,388,53,1
"9300",300623,"Roberto Torres",70,52,26,1
"9301",300683,"Luca Rizzo",71,41,24,1
"9302",300916,"Joao Mario",80,45,68,1
"9303",300917,"Betinho",67,51,3,1
"9304",300918,"Ricardo Esgaio",71,53,24,1
"9305",300977,"Ibrahima Cisse",68,61,44,1
"9306",300978,"Dolly Menga",68,50,34,2
"9307",301023,"Armando Izzo",74,51,41,1
"9308",301167,"Mauro Caballero",68,58,7,1
"9309",301234,"Mehdi Abeid",70,61,16,2
"9310",301237,"Brad McKay",60,55,26,1
"9311",301241,"Ross Barbour",61,53,52,1
"9312",301456,"Jeison Murillo",79,60,82,2
"9313",301634,"Romeu Rocha",67,52,26,1
"9314",301804,"Ricardo",67,336,26,1
"9315",301805,"Pintassilgo",71,68,69,1
"9316",301807,"Wagner",71,58,49,2
"9317",301809,"Nabil Ghilas",78,48,66,2
"9318",301812,"Ricardo Andrade",66,327,11,1
"9319",302012,"Samuel Stanton",72,57,15,1
"9320",302079,"Yuya Kubo",72,57,44,1
"9321",302241,"Patrick Bamford",70,49,2,1
"9322",302372,"Lee Ashcroft",63,49,59,1
"9323",302583,"Minor Escoe",58,42,4,1
"9324",302696,"Kiko",64,52,19,1
"9325",302823,"Pape Diamanka",72,57,2,1
"9326",302911,"Aleksandar Bjelica",65,60,11,2
"9327",302912,"Garry Mendes Rodrigues",73,53,21,1
"9328",302985,"Abel Khaled",61,63,3,1
"9329",303025,"Kevin Mayi",66,47,8,1
"9330",303059,"Bertrand Traore",74,50,37,2
"9331",303088,"Roger",71,65,9,1
"9332",303089,"Alexy Bosetti",71,49,25,1
"9333",303139,"Baissama Sankoh",65,51,18,1
"9334",303155,"Koffi Djidji",72,46,33,1
"9335",303165,"Nathan Sinkala",63,44,19,2
"9336",303168,"Khassa Camara",60,46,1,1
"9337",303179,"Bryan Verboom",70,50,62,1
"9338",303202,"Nicolas Delporte",65,59,3,1
"9339",303206,"Hernan Hinostroza",65,49,4,1
"9340",303227,"Diego Galo",72,48,92,1
"9341",303334,"Mohamed Yattara",70,45,33,2
"9342",303339,"Sadio Mane",78,56,54,1
"9343",303343,"Christopher Johnston",66,55,39,1
"9344",303345,"Siam Ben Youssef",70,60,16,1
"9345",303355,"Florian Julien",54,54,1,1
"9346",303358,"Mehdi Zeffane",68,59,16,1
"9347",303359,"Amos Youga",69,43,14,1
"9348",303360,"Steeve Yago",70,53,65,1
"9349",303484,"Alejandro Galvez",76,46,94,2
"9350",303568,"Jeroen Lumu",64,48,3,1
"9351",303800,"Dominique Heintz",75,60,32,1
"9352",303824,"Memphis Depay",81,50,80,2
"9353",303899,"Tom Rogic",70,59,28,1
"9354",303905,"Dominik Kohr",72,45,54,1
"9355",303906,"Samed Yesil",64,50,3,1
"9356",303912,"Matthias Ginter",77,46,96,1
"9357",303913,"Oliver Sorg",75,49,123,1
"9358",303914,"Tobias Strobl",74,55,67,1
"9359",303919,"Jordan Pickford",71,367,2,1
"9360",303922,"Jordan Roberts",58,68,8,1
"9361",303926,"Luciano Slagveer",72,68,71,1
"9362",303929,"Jordy van Deelen",62,56,21,1
"9363",303935,"Juanto",64,62,9,1
"9364",303994,"Mart Lieder",65,52,33,1
"9365",303998,"Mats van Huijgevoort",62,48,1,1
"9366",303999,"Matthew Steenvoorden",64,45,13,1
"9367",304000,"Tonny Vilhena",75,60,83,1
"9368",304014,"Fernando Marcal",75,55,96,1
"9369",304017,"Christian Irobiso",63,54,3,1
"9370",304019,"Nuno Lopes",65,39,40,1
"9371",304022,"Thibaut Vion",65,48,1,1
"9372",304345,"Sead Kolasinac",75,56,57,1
"9373",304348,"Rani Khedira",68,53,6,1
"9374",304350,"Diacko Fofana",60,58,1,1
"9375",304353,"Kenny van der Weg",63,42,53,1
"9376",304355,"Odisseas Vlachodimos",64,322,2,1
"9377",304356,"Magique",64,45,21,1
"9378",304455,"Joel Veltman",78,43,85,1
"9379",304563,"Emmanuel Herrera",70,42,23,1
"9380",304668,"Sander van de Streek",68,60,54,1
"9381",304733,"Hakan Calhanoglu",79,50,86,1
"9382",304855,"Darko Jevtic",70,56,33,2
"9383",304856,"Pedro Henrique",75,57,75,2
"9384",304857,"Milos Bakrac",54,57,1,1
"9385",304860,"Michael Frey",68,61,68,2
"9386",305066,"Davide Mariani",55,50,17,1
"9387",305132,"Stefano Denswil",73,49,42,2
"9388",305214,"Tomislav Kis",65,47,8,1
"9389",305248,"Merveille Goblet",62,313,12,1
"9390",305712,"Matheuzinho",71,50,2,1
"9391",305827,"Marnick Vermijl",66,53,28,1
"9392",305831,"Terell Ondaan",67,48,27,1
"9393",305968,"Diego Lima",70,55,16,1
"9394",306062,"Alex Cooper",60,54,12,1
"9395",306068,"Nedim Sacirovic",52,67,1,1
"9396",306117,"Imoh Ezekiel",75,64,37,1
"9397",306128,"Ricardo Pereira",74,65,65,2
"9398",306158,"Aleksander Jagiello",61,45,9,1
"9399",306167,"Ze Luis",76,59,21,1
"9400",306174,"Tomasz Kedziora",69,54,58,1
"9401",306206,"Olivier Jaeckle",58,58,46,1
"9402",306239,"Toni Silva",65,61,12,1
"9403",306296,"Igor Bubnjic",73,56,19,1
"9404",306407,"Sebastian Cristoforo",73,64,21,1
"9405",306507,"Adam Pazio",64,63,60,1
"9406",306522,"Kamil Wlodyka",62,57,12,1
"9407",306523,"Mateusz Kwiatkowski",55,46,7,1
"9408",306631,"Mariusz Rybicki",62,60,26,1
"9409",306651,"Marvin Johnson",65,56,44,1
"9410",306655,"Joey Belterman",60,53,5,1
"9411",306721,"Luis Pedro",63,45,3,1
"9412",306731,"Kenneth Schuermans",67,65,51,1
"9413",306732,"Samir Ramizi",55,58,1,1
"9414",306735,"Abdelouahed Chakhsi",56,46,74,1
"9415",306913,"Baye Oumar Niasse",77,52,2,1
"9416",306990,"Stephane Badji",70,63,6,1
"9417",307015,"Cyriaque Rivieyran",66,56,3,1
"9418",307017,"Pierre-Yves Polomat",69,60,9,1
"9419",307021,"Emre Can",75,54,77,2
"9420",307069,"Cleber",74,58,26,1
"9421",307210,"Jonas Hector",78,55,65,1
"9422",307218,"Patrik Misak",59,55,6,1
"9423",307224,"Kevin Koubemba",64,54,5,1
"9424",307226,"El-Hadji Ba",60,54,7,1
"9425",307227,"Abdullah Al Hafith",65,54,4,1
"9426",307302,"Gerson Guimaraes",70,63,20,1
"9427",307436,"Junior Ponce",66,58,4,1
"9428",308088,"Lalaina Nomenjanahary",71,60,17,1
"9429",308236,"Andrew Wooten",69,58,2,1
"9430",308277,"Andrew Mitchell",57,49,1,1
"9431",308280,"Adam Duda",60,51,7,1
"9432",308309,"Dejan Janjatovic",66,55,97,1
"9433",308631,"Jacek Goralski",70,47,22,1
"9434",308842,"Dobrivoj Rusov",58,289,5,1
"9435",308843,"Rafidine Abdullah",68,52,28,1
"9436",308932,"Paul Dummett",69,63,87,2
"9437",308936,"David Wilson",52,49,5,1
"9438",309050,"Dariusz Trela",66,323,74,1
"9439",309052,"Wojciech Lisowski",59,55,6,1
"9440",309083,"Frank Acheampong",73,62,26,1
"9441",309328,"Milan Skriniar",65,55,2,1
"9442",309334,"Saul Niguez",79,51,69,1
"9443",309348,"Michal Maslowski",69,68,36,1
"9444",309496,"Jin-Su Kim",74,48,31,1
"9445",309505,"Amin Younes",76,65,31,2
"9446",309537,"Deivid",72,68,24,1
"9447",309539,"Federico Ricci",68,47,1,1
"9448",309682,"Martin Bukata",60,51,2,1
"9449",309726,"Andrea Belotti",75,53,40,1
"9450",309868,"Jakub Kowalski",59,65,53,1
"9451",309869,"Mateusz Szwoch",61,49,6,1
"9452",309890,"Krzysztof Danielewicz",58,53,52,1
"9453",309892,"Damian Jakubik",54,56,6,1
"9454",309900,"Jakub Czerwinski",67,50,28,1
"9455",309943,"Patryk Fryc",62,56,14,1
"9456",310192,"Veljko Batrovic",58,55,19,1
"9457",310199,"Mikel Agu",66,65,3,2
"9458",310346,"Adam Cummins",59,45,19,1
"9459",310355,"Fabian Holland",70,58,21,1
"9460",310374,"Euan Murray",52,44,1,1
"9461",310505,"Jordy Croux",63,58,2,1
"9462",310659,"Marcis Oss",56,42,2,1
"9463",310836,"Pierrick Capelle",69,62,15,1
"9464",311003,"Louis Poggi",67,52,9,1
"9465",311008,"Nicolas Verdier",68,60,28,1
"9466",311009,"Clement Maury",70,360,34,1
"9467",311111,"Cofie Bekoe",63,39,5,1
"9468",312561,"Cedric Badjeck",61,45,2,1
"9469",312585,"Alan Uryga",61,60,56,1
"9470",312765,"Jack Grealish",73,51,16,1
"9471",312791,"Yoell van Nieff",66,47,30,1
"9472",313668,"Modou Barrow",69,55,7,1
"9473",313825,"Baard Finne",67,59,2,1
"9474",314399,"Christopher Kane",61,61,14,1
"9475",314409,"Lewis Longridge",62,51,15,1
"9476",314605,"Alberto Moreno",79,54,93,2
"9477",314820,"Quique Rivero",62,51,4,1
"9478",314947,"Roberto Correa",67,57,7,1
"9479",314966,"Armin Cerimagic",64,45,3,1
"9480",315036,"Cassio Magalhaes",61,49,10,1
"9481",315058,"Melker Hallberg",68,45,2,1
"9482",315227,"Moises Garcia",64,54,3,1
"9483",315459,"Felipe Gedoz",74,59,23,1
"9484",315460,"Gaston Silva",73,49,14,1
"9485",315793,"Patryk Stepinski",51,44,17,1
"9486",315888,"Cameron Smith",63,44,22,1
"9487",315903,"Senad Karahmet",62,59,1,1
"9488",315949,"Paul Grant",54,265,1,1
"9489",316688,"Brendon Galloway",66,45,16,1
"9490",316695,"Jude Winchester",54,54,5,1
"9491",316771,"Oliver Torres",79,42,39,2
"9492",317062,"Adrien Thomasson",73,60,50,1
"9493",317156,"Alfred Duncan",73,39,59,1
"9494",317277,"Daniel Bujok",54,52,2,1
"9495",317408,"Joseph Barbato",58,51,2,1
"9496",317544,"Lawrence Shankland",57,58,2,1
"9497",317565,"Alexander Corryn",64,51,2,1
"9498",317567,"Hugo Fraile Martinez",66,132,1,1
"9499",317569,"Nono",70,56,19,1
"9500",317580,"Miguel Rodrigues",75,71,61,1
"9501",317717,"Ogenyi Onazi",75,56,47,1
"9502",317771,"Jonathan Cristian Silva",74,53,13,1
"9503",317775,"Emanuel Insua",73,48,12,1
"9504",317822,"Carlos Gruezo",71,54,14,1
"9505",317932,"Baptiste Aloe",66,57,4,1
"9506",317937,"Fabien Boyer",65,56,8,1
"9507",318493,"Sean Kelly",60,52,60,1
"9508",318526,"Ruben Vezo",76,52,33,2
"9509",318535,"Constantin Nica",63,51,7,1
"9510",318605,"Ryan Gauld",73,61,26,1
"9511",318615,"Leandro Trossard",70,47,22,1
"9512",318618,"Mattia Maggio",60,53,1,1
"9513",318656,"Amadou Soukouna",61,37,3,1
"9514",318809,"Sam Larsson",75,58,55,1
"9515",319055,"Chuli",71,53,4,1
"9516",319300,"N'Golo Kante",79,54,69,2
"9517",319631,"Joaquin Correa",74,44,16,1
"9518",319787,"Romario",65,59,6,1
"9519",319822,"Yassine Benzia",69,51,27,1
"9520",319975,"Filipe Augusto",73,52,45,2
"9521",320183,"Marco Buerki",56,51,39,1
"9522",320184,"Leonardo Bertone",65,49,55,1
"9523",320187,"Andres Malloth",52,257,1,1
"9524",320614,"Maurides",69,59,13,1
"9525",320672,"Younes Namli",67,60,2,1
"9526",320686,"Matheus Doria",76,57,7,1
"9527",321020,"Dan Mori",65,63,9,1
"9528",321587,"Victor Andrade",73,54,2,1
"9529",321970,"Reuben Gabriel",66,61,35,3
"9530",322354,"Patrick",67,55,27,1
"9531",323380,"Matheus",70,49,19,1
"9532",323385,"Adrian Ricardo Centurion",74,39,5,1
"9533",323438,"Fredy Hinestroza",72,50,21,1
"9534",324578,"Rodrigo De Paul",77,56,12,1
"9535",324910,"Abdul Rahman Baba",78,50,58,2
"9536",325916,"Paulo Dybala",81,50,74,1
"9537",330458,"Mirko Salvi",61,305,11,1
"9538",331528,"Eric Durm",77,60,42,1
"9539",331542,"Jonas Hofmann",76,42,20,1
"9540",331625,"Ronny Marcos",65,56,7,1
"9541",335436,"Jerome Gondorf",72,51,33,1
"9542",335606,"Erick Pulgar",70,61,6,1
"9543",338295,"Kevin Gissi",53,43,1,1
"9544",338299,"David von Ballmoos",50,246,1,1
"9545",338979,"Peter Sladek",62,69,3,1
"9546",339260,"Rodgers Kola",66,54,7,1
"9547",339990,"Saleh Gomaa",73,64,29,1
"9548",339992,"Mohamed Elneny",73,55,69,2
"9549",340014,"Toni Gorupec",69,55,10,1
"9550",340790,"Domen Crnigoj",61,54,12,1
"9551",343748,"Leon Goretzka",77,56,41,1
"9552",343757,"Marvin Ducksch",66,53,2,1
"9553",343797,"Hendrick Zuck",67,42,1,1
"9554",345905,"Joao Schimdt",72,48,25,1
"9555",346000,"Douglas Santos",73,60,3,1
"9556",346004,"Lucas Silva",76,49,14,2
"9557",346111,"Bruno Godeau",66,51,37,1
"9558",346114,"Koen Van Langendonck",67,339,66,1
"9559",346142,"Thomas Foket",72,54,66,1
"9560",346379,"Mauricio Cuero",73,69,5,1
"9561",346651,"Frederic Gounongbe",70,56,35,1
"9562",348408,"Birama Toure",72,47,46,1
"9563",350472,"Kevin Mbabu",57,50,2,1
"9564",350634,"Ondrej Duda",72,67,36,1
"9565",350986,"Wilfried Kanon",73,54,26,1
"9566",351055,"Florin Bejan",60,49,4,1
"9567",351063,"Aurelian Chitu",67,46,1,1
"9568",351127,"Sebastian Mladen",64,49,14,1
"9569",351860,"Aleksandar Mitrovic",76,53,48,2
"9570",351875,"Hicham Faik",68,50,21,1
"9571",351897,"Oebele Schokker",63,61,4,1
"9572",351898,"Mark Diemers",67,56,36,1
"9573",351939,"Karim Tarfi",66,53,13,1
"9574",351999,"Wouter Weghorst",68,62,59,1
"9575",352003,"Warner Hahn",73,363,30,1
"9576",352023,"Deniz Tueruec",71,61,59,1
"9577",352358,"Brandley Kuwas",68,58,29,1
"9578",352365,"Mickey van der Hart",67,345,40,1
"9579",352366,"Mitchell Dijks",74,58,81,1
"9580",352392,"Timo Letschert",74,55,73,1
"9581",352394,"Elson Hooi",67,59,43,1
"9582",352395,"Marcel Stutter",60,52,6,1
"9583",352402,"Menno Koch",69,47,9,1
"9584",352404,"Yassine Ayoub",73,59,77,1
"9585",352408,"Denzel Slager",62,59,1,1
"9586",352833,"Maxime Poundje",72,52,40,1
"9587",352842,"Iheb M'barki",66,48,6,1
"9588",352860,"Mouez Hassen",72,361,46,1
"9589",352879,"Adrien Rabiot",77,52,54,1
"9590",352887,"Abdoulaye Doucoure",73,68,71,2
"9591",352888,"Axel N'Gando",69,60,15,1
"9592",352943,"Jordan Adeoti",70,48,34,1
"9593",352968,"Sebastien Haller",76,40,47,1
"9594",352994,"Raphael Guerreiro",76,45,94,1
"9595",354175,"Sandy Walsh",67,53,24,1
"9596",354467,"Yannick Ferreira-Carrasco",80,49,63,2
"9597",354472,"Yrondu Musavu-King",69,56,8,1
"9598",354475,"Fabien Tchenkoua",64,56,3,1
"9599",354482,"Mory Kone",62,53,3,1
"9600",354485,"Michael Jordan N'Kololo",66,57,5,1
"9601",354491,"Khalid Boutaib",67,52,22,1
"9602",354494,"Siebe Schrijvers",69,48,27,1
"9603",354495,"Junior Malanda-Adje",73,50,30,2
"9604",354519,"Antonio Reguero Chapinal",63,313,39,1
"9605",354535,"Matthew Cooper",56,46,2,1
"9606",354786,"James Craigen",60,52,45,1
"9607",354792,"Daryll Meggatt",53,55,2,1
"9608",355101,"Marcin Trojanowski",52,48,2,1
"9609",355347,"Lukas Raeder",67,341,28,2
"9610",355349,"Ivan Paurevic",69,66,2,1
"9611",355356,"Marc-Oliver Kempf",71,57,13,1
"9612",355357,"Marc Stendera",75,53,48,1
"9613",355358,"Christian Guenter",72,55,60,1
"9614",355362,"Thomas Pledl",66,51,3,1
"9615",355363,"Ilir Azemi",69,49,3,1
"9616",355434,"Dariusz Formella",64,62,9,1
"9617",355713,"Johnny Vidales",66,34,2,1
"9618",355739,"Callum Paterson",67,56,81,1
"9619",355740,"Conor Pepper",60,53,2,1
"9620",355744,"Darian MacKinnon",57,50,57,1
"9621",355874,"Idrissa Mandiang",69,56,57,1
"9622",355901,"Morgan Sanson",77,56,64,1
"9623",356068,"Fernando Ferreira",69,54,30,1
"9624",356069,"Sturgeon",77,65,61,1
"9625",356076,"Kay",66,52,10,1
"9626",356378,"Luka Djordjevic",68,62,2,2
"9627",356400,"Dale Carrick",58,46,20,1
"9628",356403,"Zaine Francis-Angol",57,55,39,1
"9629",356404,"Steven Hetherington",51,54,1,1
"9630",356406,"John McGinn",65,51,76,1
"9631",356960,"Santiago Montoya",76,63,4,1
"9632",357080,"Lucas Ariel Ocampos",76,53,28,1
"9633",357220,"Benjamin-Kantie Karamoko",63,47,1,1
"9634",357223,"Jean-David Beauguel",64,47,10,1
"9635",357230,"Giovanni Korte",67,45,20,1
"9636",357288,"Dariusz Zjawinski",58,59,13,1
"9637",357302,"Pawel Baranowski",62,58,34,1
"9638",357348,"Dominik Kun",60,51,13,1
"9639",357880,"Andrew Robertson",73,50,53,2
"9640",357881,"Adama Soumaoro",68,54,30,1
"9641",358127,"Leo Baptistao",79,46,74,1
"9642",358138,"Ruben Duarte",71,56,32,1
"9643",358142,"Antonio Cotan",67,53,3,1
"9644",358148,"Sergi Gomez",73,60,43,1
"9645",358149,"Patric",69,57,6,1
"9646",358155,"Daniele Rugani",78,52,49,1
"9647",358156,"Joel Untersee",60,52,35,1
"9648",358221,"Pedro Lemos",59,44,1,1
"9649",358289,"Carles Gil",75,58,52,2
"9650",358339,"David Simon",74,53,24,1
"9651",358713,"Vitor Bruno",70,45,20,1
"9652",358759,"Marko Bakic",66,51,14,2
"9653",358937,"Dimitrios Pelkas",71,63,8,1
"9654",359188,"Fabinho",78,47,90,1
"9655",359189,"Cristian Benavente",63,49,1,1
"9656",359190,"Jose Rodriguez",75,53,17,1
"9657",359191,"Omar Mascarell",71,43,20,1
"9658",359193,"Lucas Vazquez",78,50,40,1
"9659",359194,"Quini",56,127,32,1
"9660",359197,"Denis Cheryshev",79,52,25,1
"9661",359202,"Levent Aycicek",67,58,5,1
"9662",359378,"Thibault Peyre",66,55,31,1
"9663",359461,"Mimoun Mahi",70,52,17,1
"9664",360108,"Ben Greenhalgh",49,55,1,1
"9665",360156,"Florent Zitte",61,49,4,1
"9666",360166,"Opa Nguette",70,45,15,1
"9667",360509,"Cleyton",69,43,37,1
"9668",360510,"Salim Cisse",69,56,28,1
"9669",360559,"Hakim Ziyech",78,51,94,1
"9670",360560,"Oussama Tannane",72,43,47,2
"9671",360918,"Johny",76,45,108,1
"9672",361013,"Mamadou Ba",63,321,1,1
"9673",361055,"Avto",66,54,31,1
"9674",361307,"Luis Gustavo",67,52,11,1
"9675",361311,"Minhoca",72,52,28,1
"9676",361314,"Rafael Veloso",61,305,1,1
"9677",361315,"Eric Dier",76,53,82,2
"9678",361316,"Fabris Fokobo",68,56,2,1
"9679",361320,"Nii Plange",70,47,43,1
"9680",361321,"Iuri Medeiros",75,43,41,1
"9681",361322,"Bruma",79,52,25,2
"9682",361326,"Tobias Figueiredo",76,51,13,1
"9683",361334,"Konrad Jalocha",54,273,2,1
"9684",361337,"Luis Aurelio",69,57,27,1
"9685",361340,"Cristian Amado",69,58,3,1
"9686",361341,"Dyego Sousa",69,50,32,1
"9687",361371,"Bruninho",64,47,4,1
"9688",361377,"Paulinho",62,54,12,1
"9689",361379,"Frederico Venancio",72,57,84,1
"9690",361380,"Luan",67,35,27,1
"9691",361403,"Karol Linetty",73,52,61,1
"9692",361661,"Wojciech Zyska",54,49,11,1
"9693",361700,"Goncalo Silva",65,55,15,1
"9694",361710,"Aderlan Santos",80,56,83,2
"9695",361711,"Afonso",74,52,44,1
"9696",361712,"Adam Dzwigala",60,56,29,1
"9697",361714,"Maciej Gajos",71,40,79,1
"9698",361717,"Rui Silva",67,335,30,1
"9699",361718,"Nuno Campos",64,61,16,1
"9700",361721,"Victor Nikiema",60,59,9,1
"9701",361723,"Helder Lopes",72,56,99,1
"9702",361735,"Diogo Coelho",57,48,1,1
"9703",361736,"Ricardo Valente",75,59,35,1
"9704",361742,"Edgar Abreu",62,55,5,1
"9705",361747,"Lucas Joao",69,57,27,1
"9706",361749,"Tomas Dabo",67,55,19,1
"9707",361751,"Fabio Cardoso",71,56,36,1
"9708",361752,"Piqueti",64,60,1,1
"9709",361757,"Joao Cancelo",75,58,31,2
"9710",361760,"Antonio Xavier",69,63,21,1
"9711",361763,"Bruno Gaspar",74,44,52,1
"9712",361764,"Jaime Poulson",67,44,3,1
"9713",361768,"Cafu",72,56,53,1
"9714",361770,"Andre Gomes",80,49,65,2
"9715",361778,"Diego Lopes",75,60,56,1
"9716",361790,"Helder Costa",69,50,15,1
"9717",361792,"Ivan Cavaleiro",76,62,37,3
"9718",361793,"Slimane Sissoko",65,63,2,1
"9719",361946,"Dario Del Fabro",69,47,4,1
"9720",362110,"Souleymane Doukara",70,54,1,1
"9721",362113,"Marco Benassi",75,49,58,1
"9722",362114,"Simone Pasa",59,58,2,1
"9723",362115,"Ibrahima Mbaye",71,47,33,1
"9724",362119,"Luca Garritano",67,58,1,1
"9725",362120,"Danilo Cataldi",73,49,26,1
"9726",362121,"Edoardo Goldaniga",70,58,14,1
"9727",362187,"Floriano Vanzo",62,47,12,1
"9728",362194,"Nicolas Lopez",75,44,19,2
"9729",362195,"Alessio Romagnoli",76,52,70,1
"9730",362198,"Eder Citadin Martins",79,128,24,1
"9731",362205,"Willyan",68,57,17,1
"9732",362212,"Piotr Zielinski",74,50,46,1
"9733",362254,"Sebastian Rudol",64,58,51,1
"9734",362261,"Babanco",71,47,70,1
"9735",362661,"Joao Costa,21",71,40,21,1
"9736",362665,"Paulinho",70,48,70,1
"9737",362694,"Luke Shaw",78,49,77,1
"9738",362711,"Gerso Fernandes",75,48,42,1
"9739",362855,"Ramon Azeez",71,50,31,1
"9740",363325,"Jim Fenlon",58,43,4,1
"9741",363333,"Dele Alli",77,41,28,1
"9742",363334,"Krystian Nowak",62,49,50,1
"9743",363340,"Dwight Gayle",71,49,27,1
"9744",363343,"Alex Bruno",65,50,17,1
"9745",363351,"Lee Erwin",63,68,20,1
"9746",363359,"Corentin Jean",70,58,39,1
"9747",363363,"Fabrice Olinga",67,53,7,1
"9748",363364,"Ederson Moraes",73,374,46,1
"9749",363365,"Andre Costa",59,51,2,1
"9750",363369,"Kenny Otigba",69,53,62,1
"9751",363906,"Pecks",67,63,39,1
"9752",363910,"Brito",68,51,39,1
"9753",364104,"Stefano Sabelli",67,47,6,1
"9754",364108,"Francesco Fedato",68,61,1,1
"9755",364164,"Andrea Tabanelli",67,55,5,1
"9756",364217,"Rafael Batatinha",69,53,5,1
"9757",364244,"Jose Mari",72,54,32,1
"9758",364290,"Julian Michel",69,62,44,1
"9759",364496,"Aleksandar Cavric",68,57,6,1
"9760",364520,"Domenico Berardi",81,50,84,1
"9761",364532,"Riccardo Fiamozzi",65,63,4,1
"9762",364779,"Salomon Nirisarike",63,49,5,1
"9763",364813,"Samuel Asamoah",64,58,8,1
"9764",364826,"Luigi Vaccaro",62,54,8,1
"9765",365244,"Mathias Schils",62,48,4,1
"9766",365245,"Edmilson Junior",71,59,26,1
"9767",365531,"Giulio Sanseverino",64,59,2,1
"9768",365624,"Federico Barba",71,51,24,2
"9769",365666,"Adam Campbell",62,58,7,1
"9770",365672,"Sofiane Boufal",78,56,38,1
"9771",369742,"Jackson Irvine",61,51,86,1
"9772",369788,"Ibrahim Amadou",68,52,18,1
"9773",369800,"Victor Romero Rodriguez",76,58,85,1
"9774",369859,"Eddy Israfilov",69,53,2,1
"9775",371538,"Michael Olaitan",69,60,13,2
"9776",375732,"Iver Fossum",70,47,8,1
"9777",375782,"Bruno Alves",64,53,5,1
"9778",375783,"Luis Rocha",65,59,34,1
"9779",375790,"Joao Pedro",66,59,1,1
"9780",376780,"Hanan Maman",60,36,2,1
"9781",380949,"Igor Stefanovic",68,350,32,1
"9782",384142,"Amin Affane",65,58,8,1
"9783",384144,"Mark O'Hara",60,56,61,1
"9784",384343,"Haris Hajradinovic",63,47,1,1
"9785",384374,"Luis Hernandez",74,43,36,1
"9786",384376,"Renato Steffen",72,55,78,1
"9787",384407,"Saleh Al-Shehri",61,64,2,1
"9788",384413,"Ruben Garcia",74,60,70,1
"9789",384446,"Thom Haye",70,55,32,1
"9790",385273,"Pawel Stolarski",63,53,19,1
"9791",385299,"Tiago Mesquita",65,46,23,1
"9792",385437,"Serge Gnabry",70,50,5,1
"9793",387499,"Gilberto Junior",69,60,3,1
"9794",387723,"Filip Markovic",65,51,17,1
"9795",387727,"Milos Jojic",75,52,11,1
